"Fecha","Hora","Pais","Entidad","Municipio","Localidad","Nacionalidad","Estatura","Complexion","Sexo","Edad","Señas","Etnia","Discapacidad","Dependencia"
14/07/2010,06:00:00,MEXICO,COAHUILA DE ZARAGOZA,TORREON,TORREON,MEXICANA,1.72,Robusta,MUJER,48,CICATRIZ EN LA FRENTE DEL LADO DERECHO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - COAHUILA
14/07/2010,12:00:00,MEXICO,COAHUILA DE ZARAGOZA,SALTILLO,SALTILLO,MEXICANA,1.65,No Especificado,MUJER,21,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - COAHUILA
14/07/2010,12:00:00,MEXICO,COAHUILA DE ZARAGOZA,SALTILLO,SALTILLO,MEXICANA,1.55,Mediana,MUJER,16,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - COAHUILA
14/07/2011,02:00:00,MEXICO,SONORA,HERMOSILLO,HERMOSILLO,MEXICANA,1,No Especificado,MUJER,33,PELO RIZADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - SONORA
14/07/2012,03:30:00,MEXICO,JALISCO,VILLA PURIFICACION,VILLA PURIFICACION,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,34,NO SE CUENTA CON DESCRIPCION DE SEÑA PARTICULAR,NO ESPECIFICADO,NINGUNO,FGE - JALISCO
14/07/2012,12:00:00,MEXICO,TAMAULIPAS,RIO BRAVO,RIO BRAVO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,44,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
14/07/2013,11:00:00,MEXICO,SINALOA,MAZATLAN,MAZATLAN,MEXICANA,1.7,Delgada,MUJER,17,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,PGJ - SINALOA
14/07/2013,01:01:04,MEXICO,ESTADO DE MEXICO,ALMOLOYA DE JUAREZ,ALMOLOYA DE JUAREZ,MEXICANA,152,Mediana,MUJER,27,"CICATRICES, MANO DERECHA",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
14/07/2013,08:00:55,MEXICO,ESTADO DE MEXICO,VALLE DE CHALCO SOLIDARIDAD,VALLE DE CHALCO,MEXICANA,160,Delgada,MUJER,17,"LUNARES, TIPO MANCHA CERCA DEL OMBLIGO, CICATRICES, EN LA CARA Y PECHO DE ACNE, EN LA FRENTE POR GOL",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
14/07/2013,12:00:00,MEXICO,TAMAULIPAS,REYNOSA,REYNOSA,MEXICANA,1.7,Mediana,MUJER,28,TIENE UNA CICATRIZ EN SU VIENTRE DE UNA CIRUGIA DE INTESTINO NO TIENE OMBLIGO,NO ESPECIFICADO,NINGUNO,PGJ - TAMAULIPAS
14/07/2014,12:00:00,MEXICO,TAMAULIPAS,VICTORIA,VICTORIA,MEXICANA,NO ESPECIFICADO,Robusta,MUJER,6,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
14/07/2014,12:00:00,MEXICO,CAMPECHE,HECELCHAKAN,HECELCHAKAN,MEXICANA,1.5,Robusta,MUJER,22,CICATRIZ EN LA FRENTE Y OTRA EN EL TOBILLO IZQUIERDO,NO ESPECIFICADO,NINGUNO,FGE - CAMPECHE
14/07/2014,04:00:00,MEXICO,PUEBLA,TEHUACAN,COYOMEAPAN,MEXICANA,1.67,Robusta,MUJER,16,TIENE UNA CICATRIZ EN LA CEJA LADO IZQUIERDA Y DOS LUNARES EN EL ABDOMEN,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - PUEBLA
14/07/2014,09:00:00,MEXICO,AGUASCALIENTES,AGUASCALIENTES,AGUASCALIENTES,MEXICANA,155,Delgada,MUJER,17,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - AGUASCALIENTES
14/07/2014,05:00:00,MEXICO,JALISCO,GUADALAJARA,GUADALAJARA,MEXICANA,1.55,Delgada,MUJER,32,CICATRICES POR QUEMADURA EN EL HOMBRO DERECHO Y EN AMBAS PIERNAS,NO ESPECIFICADO,NINGUNO,FGE - JALISCO
14/07/2014,06:13:40,MEXICO,ESTADO DE MEXICO,TOLUCA,LERMA,MEXICANA,105,Delgada,MUJER,5,LUNAR EN FORMA DE MANCHA EN EL ABDOMEN,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
14/07/2014,09:21:50,MEXICO,ESTADO DE MEXICO,TOLUCA,LERMA,MEXICANA,160,Delgada,MUJER,18,CICATRIZ EN LA FRENTE,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
14/07/2014,10:30:12,MEXICO,ESTADO DE MEXICO,TOLUCA,LERMA,MEXICANA,160,Delgada,MUJER,24,CICARIZ EN EL ABDOMEN,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
14/07/2015,11:45:00,MEXICO,GUERRERO,TAXCO DE ALARCON,SAN JOSE EL POTRERO,MEXICANA,1.58,Mediana,MUJER,13,PRESENTA UN LUNAR PEQUEÑO ARRIBA DEL LABIO SUPERIOR LADO DERECHO.,NO ESPECIFICADO,NO ESPECIFICADO,FGE - GUERRERO
14/07/2015,11:00:00,MEXICO,PUEBLA,ZACATLAN,ZACATLAN,MEXICANA,1.6,Delgada,MUJER,24,UN LUNAR EN LA FRENTE,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - PUEBLA
14/08/2009,12:00:00,MEXICO,DISTRITO FEDERAL,BENITO JUAREZ,NO ESPECIFICADO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,49,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - DISTRITO FEDERAL
14/08/2009,09:15:00,MEXICO,GUANAJUATO,LEON,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,No Especificado,MUJER,22,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - GUANAJUATO
14/08/2012,12:00:00,MEXICO,AGUASCALIENTES,AGUASCALIENTES,AGUASCALIENTES,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,17,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - AGUASCALIENTES
14/08/2013,01:00:00,MEXICO,GUERRERO,CHILPANCINGO DE LOS BRAVO,CHILPANCINGO DE LOS BRAVO,MEXICANA,1.65,Robusta,MUJER,37,EN LA MANO DERECHA PRESENTA LOS DEDOS MEÑIQUE Y ANULAR DOBLADOS DEBIDO A UN ACCIDENTE.,NO ESPECIFICADO,NO ESPECIFICADO,FGE - GUERRERO
14/08/2013,06:20:00,MEXICO,JALISCO,IXTLAHUACAN DE LOS MEMBRILLOS,IXTLAHUACAN DE LOS MEMBRILLOS,MEXICANA,1.65,Delgada,MUJER,16,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,FGE - JALISCO
14/08/2013,01:40:00,MEXICO,MICHOACAN,LAZARO CARDENAS,LAZARO CARDENAS,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,15,SIN ESPECIFICAR,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - MICHOACAN
14/08/2013,04:00:00,MEXICO,MICHOACAN,JACONA,JACONA,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,0,SIN ESPECIFICAR,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - MICHOACAN
14/08/2013,12:00:00,MEXICO,TAMAULIPAS,VALLE HERMOSO,VALLE HERMOSO,MEXICANA,NO ESPECIFICADO,Robusta,MUJER,43,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
14/08/2013,11:00:00,MEXICO,COAHUILA DE ZARAGOZA,SALTILLO,NO ESPECIFICADO,MEXICANA,1.6,Mediana,MUJER,15,PIRCING EN LA LENGUA CICATRIZ EN LA NARIZ DEL LADO DERECHO A CAUSA DE CAIDA,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - COAHUILA
14/08/2014,12:00:00,MEXICO,SONORA,CABORCA,CABORCA,MEXICANA,1,No Especificado,MUJER,29,TATUAJE PEQUEÑO EN PIERNA IZQUIERDA Y CICATRIZ DE OPERACIONDE VESICULA Y CICATRIZ DE OPERACION DE CESARIA,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - SONORA
14/08/2014,10:27:27,MEXICO,ESTADO DE MEXICO,TULTITLAN,TULTITLAN,MEXICANA,148,Delgada,MUJER,13,"LUNAR ARRIBA DEL OJO IZQUIERDO, CICATRIZ MEJILLA DERECHA",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
14/08/2014,12:33:33,MEXICO,ESTADO DE MEXICO,CHALCO,CHALCO,MEXICANA,160,Robusta,MUJER,16,"CICATRIZ EN LA FRENTE, CICATRIZ EN DEDO MEÑIQUE DE MANO DERECHA, MANCHA CAFE EN CODO, PECAS EN LA CARA",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
14/08/2014,02:00:19,MEXICO,ESTADO DE MEXICO,NICOLAS ROMERO,NICOLAS ROMERO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,14,CICATRIZ ABAJO DEL LABIO SUPERIOR,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
14/08/2014,05:44:44,MEXICO,ESTADO DE MEXICO,TLALNEPANTLA DE BAZ,TLALNEPANTLA DE BAZ,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,58,CICATRIZ DE UNA OPERACION EN LA COLUMNA,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
14/08/2014,12:00:00,MEXICO,BAJA CALIFORNIA,TIJUANA,TIJUANA,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,16,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - BAJA CALIFORNIA
14/08/2014,12:00:00,MEXICO,BAJA CALIFORNIA,TIJUANA,TIJUANA,MEXICANA,NO ESPECIFICADO,Delgada,MUJER,15,LUNAR ARRIBA DEL LABIO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - BAJA CALIFORNIA
14/08/2014,12:00:00,MEXICO,BAJA CALIFORNIA,TIJUANA,TIJUANA,MEXICANA,NO ESPECIFICADO,Delgada,MUJER,16,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - BAJA CALIFORNIA
14/09/2007,03:00:34,MEXICO,ESTADO DE MEXICO,NO ESPECIFICADO,NO ESPECIFICADO,MEXICANA,155,Mediana,MUJER,31,"CICATRICES, ENTRE LAS CEJAS",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
14/09/2009,12:00:00,MEXICO,DISTRITO FEDERAL,BENITO JUAREZ,D.F.,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,14,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - DISTRITO FEDERAL
14/09/2011,10:30:00,MEXICO,VERACRUZ,LAS VIGAS DE RAMIREZ,LAS VIGAS DE RAMIREZ,MEXICANA,1.54,Mediana,MUJER,27,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,FGE - VERACRUZ
14/09/2011,12:00:00,MEXICO,TAMAULIPAS,MATAMOROS,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,No Especificado,MUJER,22,"PERFORACION CEJA LADO DERECHO DE UN PERCING, CICATRIZ EN LA FRENTE 2 CM",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
14/09/2011,12:30:09,MEXICO,ESTADO DE MEXICO,TOLUCA,TOLUCA,MEXICANA,155,Robusta,MUJER,58,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
14/09/2011,08:30:00,MEXICO,NUEVO LEON,GUADALUPE,GUADALUPE,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,30,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
14/09/2011,12:00:00,MEXICO,COAHUILA DE ZARAGOZA,SALTILLO,SALTILLO,MEXICANA,NO ESPECIFICADO,Delgada,MUJER,41,CICATRIZ EN EL HOMBRE IZQUIERDO POR LA PARTE POSTERIOR,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - COAHUILA
14/09/2011,12:00:00,MEXICO,COAHUILA DE ZARAGOZA,SALTILLO,SALTILLO,MEXICANA,NO ESPECIFICADO,Robusta,MUJER,39,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - COAHUILA
14/09/2012,12:00:00,MEXICO,DISTRITO FEDERAL,IZTAPALAPA,BARRIO SAN MIGUEL,MEXICANA,1.65,Delgada,MUJER,15,LUNAR EN MEJILLA IZQUIERDA,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - DISTRITO FEDERAL
14/09/2013,12:00:00,MEXICO,DISTRITO FEDERAL,CUAUHTEMOC,NO ESPECIFICADO,MEXICANA,1.57,Delgada,MUJER,15,TEÑIDAS LAS PUNTAS DEL CABELLO DE COLOR RUBIO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - DISTRITO FEDERAL
14/09/2013,09:00:00,MEXICO,TAMAULIPAS,NUEVO LAREDO,NUEVO LAREDO,MEXICANA,1.55,Delgada,MUJER,20,"ACNE, LUNAR EN LA PIERNA IZQUIERDA ARRIBA DE LA RODILLA, MACHAS BLANCAS EN EL PECHO Y LOS BRAZOS Y LOS DOS DIENTES DE ENFRENTE LOS TIENE MANCHADOS DE COLOR AMARILLO.",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
14/09/2013,12:00:00,MEXICO,TABASCO,CENTRO,NO ESPECIFICADO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,25,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,FGE - TABASCO
14/09/2014,12:00:00,MEXICO,PUEBLA,TEZIUTLAN,TEZIUTLAN,MEXICANA,1.54,Mediana,MUJER,33,UN LUNAR DE COLOR NEGRO EN LA MEJILLA IZQUIERDA,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - PUEBLA
14/09/2014,07:30:00,MEXICO,MORELOS,TEMIXCO,TEMIXCO,MEXICANA,1.6,No Especificado,MUJER,17,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,FGE - MORELOS
14/09/2014,06:30:00,MEXICO,TAMAULIPAS,REYNOSA,REYNOSA,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,0,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
14/09/2014,06:25:02,MEXICO,ESTADO DE MEXICO,TOLUCA,TOLUCA,MEXICANA,154,Mediana,MUJER,14,"UNA MANCHA COLOR CAFE CLARO, CICTRIZ EN EL MENTON",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
14/09/2014,09:30:28,MEXICO,ESTADO DE MEXICO,TEXCOCO,TEXCOCO,MEXICANA,150,Delgada,MUJER,8,"LUNAR EN ESPALDA BAJA SIN UBICAR EN QUE LADO, MALFORMACIONES EN DEDO ANULAR SIN UBICAR EN QUE MANO POR MACHUCARSELO.",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
14/10/2007,12:00:00,MEXICO,AGUASCALIENTES,AGUASCALIENTES,AGUASCALIENTES,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,14,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - AGUASCALIENTES
14/10/2010,03:45:00,MEXICO,BAJA CALIFORNIA SUR,LA PAZ,LA PAZ,MEXICANA,NO ESPECIFICADO,Delgada,MUJER,8,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,PGJ - BAJA CALIFORNIA SUR
14/10/2010,02:00:00,MEXICO,COAHUILA DE ZARAGOZA,SAN BUENAVENTURA,SAN BUENAVENTURA,MEXICANA,1.5,No Especificado,MUJER,19,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - COAHUILA
14/10/2011,12:00:00,MEXICO,DISTRITO FEDERAL,VENUSTIANO CARRANZA,D.F.,MEXICANA,1.5,Delgada,MUJER,16,USA BRAQUETS,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - DISTRITO FEDERAL
14/10/2011,01:20:00,MEXICO,JALISCO,GUADALAJARA,GUADALAJARA,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,19,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,FGE - JALISCO
14/10/2011,02:00:00,MEXICO,COAHUILA DE ZARAGOZA,MONCLOVA,MONCLOVA,MEXICANA,1.7,Delgada,MUJER,17,TATUAJE EN EL CHORRO DERECHO EN FORMA DE ESTRELLA,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - COAHUILA
14/10/2013,10:00:00,MEXICO,GUERRERO,OMETEPEC,NO ESPECIFICADO,MEXICANA,155,Delgada,MUJER,47,PRESENTA UN LUNAR EN LA MEJILLA DEL LADO DERECHO,NO ESPECIFICADO,NINGUNO,FGE - GUERRERO
14/10/2013,12:00:00,MEXICO,TAMAULIPAS,MATAMOROS,MATAMOROS,MEXICANA,NO ESPECIFICADO,Robusta,MUJER,45,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
14/10/2014,03:57:00,MEXICO,GUANAJUATO,SAN MIGUEL DE ALLENDE,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,No Especificado,MUJER,35,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - GUANAJUATO
14/10/2014,12:00:00,MEXICO,ESTADO DE MEXICO,NEZAHUALCOYOTL,NEZAHUALCOYOTL,MEXICANA,150,Robusta,MUJER,16,CICATRICES POR ACNE,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
14/10/2014,12:00:00,MEXICO,ESTADO DE MEXICO,TULTITLAN,TULTITLAN,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,16,"LUNAR EN LABIO SUPERIOR, LUNAR EN FORMA DE MANCHA EN PIE IZQUIERDO",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
14/10/2014,12:00:00,MEXICO,ESTADO DE MEXICO,ALMOLOYA DE JUAREZ,ALMOLOYA DE JUAREZ,MEXICANA,155,Delgada,MUJER,21,"LUNARES EN EL CUELLO, MANCHAS EN LA CINTURA DE LADO DERECHO",NO ESPECIFICADO,NINGUNO,PGJ - ESTADO DE MEXICO
14/11/2007,08:30:00,MEXICO,GUANAJUATO,GUANAJUATO,NO ESPECIFICADO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,20,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - GUANAJUATO
14/11/2007,12:00:00,MEXICO,GUANAJUATO,SAN FELIPE,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,No Especificado,MUJER,19,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - GUANAJUATO
14/11/2007,12:00:00,MEXICO,AGUASCALIENTES,AGUASCALIENTES,AGUASCALIENTES,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,16,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - AGUASCALIENTES
14/11/2012,06:00:00,MEXICO,PUEBLA,HUEJOTZINGO,PUEBLA,MEXICANA,155,Robusta,MUJER,37,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,PGJ - PUEBLA
14/11/2012,12:30:00,MEXICO,DISTRITO FEDERAL,IZTAPALAPA,IZTAPALAPA,MEXICANA,1.6,Robusta,MUJER,66,"SE PINTA SUS CEJAS DE CAFE, USA PUENTE PARA MUELAS INFERIORES",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - DISTRITO FEDERAL
14/11/2013,05:30:00,MEXICO,JALISCO,LA HUERTA,NO ESPECIFICADO,MEXICANA,1.75,Mediana,MUJER,37,"TATUAJE CON FIGURA DEALAMBRE DE PUAS COMO TRES PUAS, UNA CICATRIZ EN LA PARTE SUPERIOR DEL PIE SIN RECORADAR EN CUAL USABA UN ARETE TIPO DIAMANTE PEQUEÑO EN LA OREJA IZQUIERDA",NO ESPECIFICADO,NINGUNO,FGE - JALISCO
14/11/2013,12:00:00,MEXICO,NUEVO LEON,SAN NICOLAS DE LOS GARZA,SAN NICOLAS DE LOS GARZA,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,0,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
14/11/2013,08:00:00,MEXICO,JALISCO,PUERTO VALLARTA,PUERTO VALLARTA,MEXICANA,1.5,Delgada,MUJER,56,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,FGE - JALISCO
14/11/2013,06:46:46,MEXICO,ESTADO DE MEXICO,NO ESPECIFICADO,PERLA,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,25,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
14/11/2013,03:00:00,MEXICO,TAMAULIPAS,REYNOSA,REYNOSA,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,0,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,PGJ - TAMAULIPAS
14/11/2013,06:30:00,MEXICO,SINALOA,GUASAVE,GUASAVE,MEXICANA,1.65,No Especificado,MUJER,24,"TIENE LUNAR COMO BERRUGA EN LA ESPALDA?, ?GRANDE?,",NO ESPECIFICADO,NINGUNO,PGJ - SINALOA
14/11/2014,02:50:00,MEXICO,PUEBLA,TEHUACAN,TEHUACAN,MEXICANA,1.5,No Especificado,MUJER,15,DIENTE CHUECO DEL LADO DERECHO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - PUEBLA
14/11/2014,05:00:00,MEXICO,PUEBLA,TEHUACAN,TEHUACAN,MEXICANA,1.54,Delgada,MUJER,16,UN LUNAR MEDIANO EN LA MEJILLA DEL LADO IZQUIERDO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - PUEBLA
14/11/2014,07:10:00,MEXICO,PUEBLA,PUEBLA,PUEBLA,MEXICANA,1.6,Delgada,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - PUEBLA
14/11/2014,06:00:00,MEXICO,PUEBLA,TEHUACAN,TEHUACAN,MEXICANA,NO ESPECIFICADO,Delgada,MUJER,15,"CICATRIZ EN LA PIERNA IZQUEIRDA, CICATRIZ EN LA PARTE ALTA DE LA ESPALDA DEL LADO IZQUIERDO, UN TATUAJE CON LA FIGURA DE UNA ROSA DE TAMAÑO MEDIANO EN LA MANO DERECHA A LA ALTURA DE LA MUÑECA, OTRO TATUAJE CON LA FIGURA DE UNA ""X"" EN LA MANO DERECHA ABAHJO DE LA PALMA A LA ALTURA DE LA MUÑECA",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - PUEBLA
14/11/2014,10:00:00,MEXICO,NUEVO LEON,GUADALUPE,GUADALUPE,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,16,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
14/11/2014,12:00:00,MEXICO,ESTADO DE MEXICO,HUEHUETOCA,HUEHUETOCA,MEXICANA,152,Delgada,MUJER,17,CICATRIZ EN LA CABEZA POR MORDEDURA Y LUNAR EN EL CUELLO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
14/11/2014,12:00:00,MEXICO,ESTADO DE MEXICO,TOLUCA,TOLUCA,MEXICANA,160,Mediana,MUJER,14,"TATUAJE EN LA CADERA CON LA FIGURA DE UN SOL, CICATRICES EN LA MUÑECA Y TOBILLOS",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
14/12/2006,09:00:00,MEXICO,JALISCO,TLAQUEPAQUE,TLAQUEPAQUE,MEXICANA,1.6,Delgada,MUJER,33,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,FGE - JALISCO
14/12/2007,01:00:38,MEXICO,ESTADO DE MEXICO,NAUCALPAN DE JUAREZ,NAUCALPAN DE JUAREZ,MEXICANA,155,Mediana,MUJER,14,"QUEMADURAS, BRAZO IZQUIERDO, PIERNA IZQUIERDAPOR PLANCHA",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
14/12/2010,12:00:00,MEXICO,TAMAULIPAS,REYNOSA,REYNOSA,NO ESPECIFICADO,1.8,Mediana,MUJER,0,NO ESPECIFICA,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
14/12/2011,12:00:00,MEXICO,TAMAULIPAS,CIUDAD MADERO,CIUDAD MADERO,NO ESPECIFICADO,NO ESPECIFICADO,Robusta,MUJER,31,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
14/12/2011,12:00:00,MEXICO,TAMAULIPAS,CIUDAD MADERO,CIUDAD MADERO,NO ESPECIFICADO,NO ESPECIFICADO,Robusta,MUJER,35,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
14/12/2011,08:00:00,MEXICO,TAMAULIPAS,CIUDAD MADERO,MADERO,MEXICANA,NO ESPECIFICADO,Delgada,MUJER,17,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,PGJ - TAMAULIPAS
14/12/2012,04:30:00,MEXICO,MORELOS,CUERNAVACA,CUERNAVACA,MEXICANA,166,Robusta,MUJER,38,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,FGE - MORELOS
14/12/2012,12:00:00,MEXICO,BAJA CALIFORNIA,TIJUANA,TIJUANA,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,16,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - BAJA CALIFORNIA
14/12/2012,11:00:00,MEXICO,COAHUILA DE ZARAGOZA,TORREON,TORREON,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,23,"TATUAJES EN LA NUCA UN HADA SENTADA EN LA LUNA, TRES ESTRELLAS DOS CON LA LETRA R, Y OTRO CON LA LETRA H, ADICTA A DROGAS",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - COAHUILA
14/12/2013,08:00:00,MEXICO,NUEVO LEON,MONTERREY,MONTERREY,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,44,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
14/12/2013,12:00:00,MEXICO,CHIHUAHUA,CHIHUAHUA,CHIHUAHUA,MEXICANA,1.6,No Especificado,MUJER,14,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,FGE - CHIHUAHUA
14/12/2014,12:00:00,MEXICO,ESTADO DE MEXICO,TEMOAYA,TEMOAYA,MEXICANA,160,Mediana,MUJER,24,"LUNAR, MANCHA Y PERFORACION",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
